image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0205,staged_external:docs/demo_assets/open_world_router/images/ow_0205_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973422,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236618; observation=https://www.inaturalist.org/observations/52973422; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0205_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236618/large.jpg,Insecta,insect close up,84236618,,"(c) Alexia Svejda, all rights reserved",a774607be283df0ad4099658ee68bd1a4406aaaf064169e5747855a1f3a1395c,498,697,31.27,inaturalist
ow_0206,staged_external:docs/demo_assets/open_world_router/images/ow_0206_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973402,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236602; observation=https://www.inaturalist.org/observations/52973402; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0206_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236602/large.jpg,Insecta,insect close up,84236602,,"(c) Alexia Svejda, all rights reserved",af8c080d6c846eb47c08315513e58b7bc55f600443d1ba1ca0a71da333abb267,1024,683,28.42,inaturalist
ow_0207,staged_external:docs/demo_assets/open_world_router/images/ow_0207_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/289696142,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=521070964; observation=https://www.inaturalist.org/observations/289696142; license=cc-by-nc; attribution=(c) hollish, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0207_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/521070964/large.jpg,Plantae,blurry plant,521070964,cc-by-nc,"(c) hollish, some rights reserved (CC BY-NC)",98f58a79b7cf2c2f14d7386d8e5077575129603f2282d39e19f0cf15273da93e,768,1024,45.33,inaturalist
ow_0208,staged_external:docs/demo_assets/open_world_router/images/ow_0208_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588862,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192239; observation=https://www.inaturalist.org/observations/250588862; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0208_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192239/large.jpeg,Plantae,blurry plant,448192239,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",84d1d18ce40736c37a305866b9c74db9d5a2ed834db2eecc5a9ea12e7e1778f5,768,1024,53.31,inaturalist
ow_0209,staged_external:docs/demo_assets/open_world_router/images/ow_0209_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588843,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192150; observation=https://www.inaturalist.org/observations/250588843; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0209_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192150/large.jpeg,Plantae,blurry plant,448192150,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",c0268061d3c8bf5f9fac35f9a210856526638371dac49ae264b2b4947b6e98c1,768,1024,49.80,inaturalist
ow_0210,staged_external:docs/demo_assets/open_world_router/images/ow_0210_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588842,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192154; observation=https://www.inaturalist.org/observations/250588842; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0210_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192154/large.jpeg,Plantae,blurry plant,448192154,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",636beab261d21d08758c2b502e053390f841e43d1c459de745ae61386e5e049d,768,1024,45.03,inaturalist
ow_0211,staged_external:docs/demo_assets/open_world_router/images/ow_0211_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588836,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192117; observation=https://www.inaturalist.org/observations/250588836; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0211_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192117/large.jpeg,Plantae,blurry plant,448192117,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",72e69afcdd91f8e668fdac9a2888097966e5667087b62f692851c9fabbe585be,768,1024,49.65,inaturalist
ow_0212,staged_external:docs/demo_assets/open_world_router/images/ow_0212_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588835,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192102; observation=https://www.inaturalist.org/observations/250588835; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0212_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192102/large.jpeg,Plantae,blurry plant,448192102,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",a0d3d276b1fcbf9271729a7cd61695bddecc729a59ed590feb9c9eb49a2fcb55,768,1024,48.03,inaturalist
ow_0213,staged_external:docs/demo_assets/open_world_router/images/ow_0213_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588830,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192081; observation=https://www.inaturalist.org/observations/250588830; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0213_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192081/large.jpeg,Plantae,blurry plant,448192081,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",bbe1b4b21677ea368d9e7f7608d4c67cb83b662d2a465d16ab1dedb7de3f3e7f,768,1024,53.44,inaturalist
ow_0214,staged_external:docs/demo_assets/open_world_router/images/ow_0214_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588827,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192064; observation=https://www.inaturalist.org/observations/250588827; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0214_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192064/large.jpeg,Plantae,blurry plant,448192064,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",33cba94de25c6e717f2ab47e4cb4cb0cb6c0b14a25b4eb4d679f56435742d4c1,768,1024,55.65,inaturalist
ow_0215,staged_external:docs/demo_assets/open_world_router/images/ow_0215_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588823,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192031; observation=https://www.inaturalist.org/observations/250588823; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0215_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192031/large.jpeg,Plantae,blurry plant,448192031,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",38a917f1468694b620b97a2d4a920e12096fc6d4be4bf784a95f5e52d1ac90de,768,1024,58.46,inaturalist
ow_0216,staged_external:docs/demo_assets/open_world_router/images/ow_0216_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588820,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448192006; observation=https://www.inaturalist.org/observations/250588820; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0216_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448192006/large.jpeg,Plantae,blurry plant,448192006,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",046c636c8d86276708302c385299dda5b2d9e652cac81b16adf6e5cec01fb4f3,768,1024,43.59,inaturalist
ow_0217,staged_external:docs/demo_assets/open_world_router/images/ow_0217_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588817,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448191998; observation=https://www.inaturalist.org/observations/250588817; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0217_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448191998/large.jpeg,Plantae,blurry plant,448191998,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",08a067b96391818dfb3dcde3278757a7a39392acbb2788e43aa7c6c9360445fc,768,1024,48.30,inaturalist
ow_0218,staged_external:docs/demo_assets/open_world_router/images/ow_0218_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588815,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448191986; observation=https://www.inaturalist.org/observations/250588815; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0218_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448191986/large.jpeg,Plantae,blurry plant,448191986,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",45e2c52386d590d77b8c0a9868305210b991b425f5bf0db0d835c3d4ac8e6b91,768,1024,48.03,inaturalist
ow_0219,staged_external:docs/demo_assets/open_world_router/images/ow_0219_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588802,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448191919; observation=https://www.inaturalist.org/observations/250588802; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0219_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448191919/large.jpeg,Plantae,blurry plant,448191919,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",005eca6efe0ed56bd4bf8b94e5fc6b1e2541ea1807a3add80e6743c52a90ec81,768,1024,46.80,inaturalist
ow_0220,staged_external:docs/demo_assets/open_world_router/images/ow_0220_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588801,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448191917; observation=https://www.inaturalist.org/observations/250588801; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0220_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448191917/large.jpeg,Plantae,blurry plant,448191917,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",6fe03abb83fafa17010b5e35d0783dddc8c3af01a8a90af7a8ac0c819940554d,768,1024,47.98,inaturalist
ow_0221,staged_external:docs/demo_assets/open_world_router/images/ow_0221_low_quality_ambiguous_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",low_quality_ambiguous,https://www.inaturalist.org/observations/250588791,ambiguous user-photo-style plant image; query=blurry plant; taxon=Plantae,"source=iNaturalist; photo_id=448191897; observation=https://www.inaturalist.org/observations/250588791; license=cc-by; attribution=(c) Richard Littauer, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0221_low_quality_ambiguous_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/448191897/large.jpeg,Plantae,blurry plant,448191897,cc-by,"(c) Richard Littauer, some rights reserved (CC BY)",d8c16c0d64ecc31824ae70c5097761ad25aab4baa61d175477a39c332c8f37af,768,1024,46.94,inaturalist
